fullname,region,pottery_type,name,reference,pages,filename
.\pottery\Thessaly\Form\Thessaly__Dimini_Bowl__Theocharis_1973__p122_fig59.tif,Thessaly,Form,Dimini_Bowl,R4FG67SM,p122_fig59.tif,Thessaly__Dimini_Bowl__Theocharis_1973__p122_fig59.tif
.\pottery\Thessaly\Form\Thessaly__Fruitstand__Mottier_1981__taf7.tif,Thessaly,Form,Fruitstand,DUPF6N22,taf7.tif,Thessaly__Fruitstand__Mottier_1981__taf7.tif
.\pottery\Thessaly\Form\Thessaly__Globular_Jar__Papathanassopoulos_1996__p259_fig110.tif,Thessaly,Form,Globular_Jar,56BZVM8K,p259_fig110.tif,Thessaly__Globular_Jar__Papathanassopoulos_1996__p259_fig110.tif
.\pottery\Thessaly\Form\Thessaly__Hole_Mouthed_Jar__Theocharis_1973__p69_fig26.tif,Thessaly,Form,Hole_Mouthed_Jar,R4FG67SM,p69_fig26.tif,Thessaly__Hole_Mouthed_Jar__Theocharis_1973__p69_fig26.tif
.\pottery\Thessaly\Form\Thessaly__Jug__Papathanassopoulos_1996__p257_fig106.tif,Thessaly,Form,Jug,56BZVM8K,p257_fig106.tif,Thessaly__Jug__Papathanassopoulos_1996__p257_fig106.tif
.\pottery\Thessaly\Form\Thessaly__Ladle__Theocharis_1973__p312_fig213.tif,Thessaly,Form,Ladle,R4FG67SM,p312_fig213.tif,Thessaly__Ladle__Theocharis_1973__p312_fig213.tif
.\pottery\Thessaly\Form\Thessaly__Lamp__Theocharis_1973__p312_fig216.tif,Thessaly,Form,Lamp,R4FG67SM,p312_fig216.tif,Thessaly__Lamp__Theocharis_1973__p312_fig216.tif
.\pottery\Thessaly\Form\Thessaly__Pithos__Weisshaar_1989__taf15.tif,Thessaly,Form,Pithos,G7MRJ8EQ,taf15.tif,Thessaly__Pithos__Weisshaar_1989__taf15.tif
.\pottery\Thessaly\Form\Thessaly__Scoop__Papathanassopoulos_1996__p263_fig116.tif,Thessaly,Form,Scoop,56BZVM8K,p263_fig116.tif,Thessaly__Scoop__Papathanassopoulos_1996__p263_fig116.tif
.\pottery\Thessaly\Form\Thessaly__Tripod__Theocharis_1973__p312_fig214.tif,Thessaly,Form,Tripod,R4FG67SM,p312_fig214.tif,Thessaly__Tripod__Theocharis_1973__p312_fig214.tif
.\pottery\Thessaly\Form\Thessaly__Tulip_Shaped_Beaker__Papathanassopoulos_1996__p255_fig102.tif,Thessaly,Form,Tulip_Shaped_Beaker,56BZVM8K,p255_fig102.tif,Thessaly__Tulip_Shaped_Beaker__Papathanassopoulos_1996__p255_fig102.tif
